Description,Count,GeneRatio,BgRatio,p.adjust,ENTREZIDs,SYMBOLs,ENSEMBLIDs,category,subcategory,module
KEGG_LIMONENE_AND_PINENE_DEGRADATION,1,1/52,10/5055,0.3605008921025722,56441,Naa80,ENSMUSG00000079334,C2,CP:KEGG,14
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,1,1/52,11/5055,0.37534896321274414,102436,Lars2,ENSMUSG00000035202,C2,CP:KEGG,14
KEGG_CIRCADIAN_RHYTHM_MAMMAL,1,1/52,13/5055,0.37534896321274414,20893,Bhlhe40,ENSMUSG00000030103,C2,CP:KEGG,14
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,2,2/52,59/5055,0.37534896321274414,18033/18036,Nfkb1/Nfkbib,ENSMUSG00000028163/ENSMUSG00000030595,C2,CP:KEGG,14
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,3,3/52,120/5055,0.37534896321274414,14102/15018/14964,Fas/H2-Q7/H2-D1,ENSMUSG00000024778/ENSMUSG00000060550/ENSMUSG00000073411,C2,CP:KEGG,14
KEGG_MAPK_SIGNALING_PATHWAY,5,5/52,263/5055,0.37534896321274414,14102/13198/18033/19259/21808,Fas/Ddit3/Nfkb1/Ptpn5/Tgfb2,ENSMUSG00000024778/ENSMUSG00000025408/ENSMUSG00000028163/ENSMUSG00000030854/ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_PATHWAYS_IN_CANCER,6,6/52,337/5055,0.37534896321274414,12575/19765/14102/18033/13144/21808,Cdkn1a/Ralbp1/Fas/Nfkb1/Dapk3/Tgfb2,ENSMUSG00000023067/ENSMUSG00000024096/ENSMUSG00000024778/ENSMUSG00000028163/ENSMUSG00000034974/ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_P53_SIGNALING_PATHWAY,2,2/52,66/5055,0.3907808830085503,12575/14102,Cdkn1a/Fas,ENSMUSG00000023067/ENSMUSG00000024778,C2,CP:KEGG,14
KEGG_CELL_ADHESION_MOLECULES_CAMS,3,3/52,129/5055,0.3907808830085503,20345/15018/14964,Selplg/H2-Q7/H2-D1,ENSMUSG00000048163/ENSMUSG00000060550/ENSMUSG00000073411,C2,CP:KEGG,14
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,2,2/52,69/5055,0.40134331517016986,15018/14964,H2-Q7/H2-D1,ENSMUSG00000060550/ENSMUSG00000073411,C2,CP:KEGG,14
KEGG_VIRAL_MYOCARDITIS,2,2/52,70/5055,0.40134331517016986,15018/14964,H2-Q7/H2-D1,ENSMUSG00000060550/ENSMUSG00000073411,C2,CP:KEGG,14
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,2,2/52,76/5055,0.44188423651793624,18033/18036,Nfkb1/Nfkbib,ENSMUSG00000028163/ENSMUSG00000030595,C2,CP:KEGG,14
KEGG_PEROXISOME,2,2/52,78/5055,0.44588651933979234,54683/69129,Prdx5/Pex11g,ENSMUSG00000024953/ENSMUSG00000069633,C2,CP:KEGG,14
KEGG_BETA_ALANINE_METABOLISM,1,1/52,22/5055,0.4570578751373303,338403,Cndp1,ENSMUSG00000056162,C2,CP:KEGG,14
KEGG_RIBOSOME,2,2/52,84/5055,0.4570578751373303,68537/268449,Mrpl13/Rpl23a,ENSMUSG00000022370/ENSMUSG00000058546,C2,CP:KEGG,14
KEGG_TGF_BETA_SIGNALING_PATHWAY,2,2/52,84/5055,0.4570578751373303,21808/12168,Tgfb2/Bmpr2,ENSMUSG00000039239/ENSMUSG00000067336,C2,CP:KEGG,14
KEGG_PENTOSE_PHOSPHATE_PATHWAY,1,1/52,26/5055,0.4916535969553625,71336,Rbks,ENSMUSG00000029136,C2,CP:KEGG,14
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,1,1/52,31/5055,0.5277748796034072,17161,Maoa,ENSMUSG00000025037,C2,CP:KEGG,14
KEGG_ETHER_LIPID_METABOLISM,1,1/52,32/5055,0.5277748796034072,18476,Pafah1b3,ENSMUSG00000005447,C2,CP:KEGG,14
KEGG_PROSTATE_CANCER,2,2/52,102/5055,0.5277748796034072,12575/18033,Cdkn1a/Nfkb1,ENSMUSG00000023067/ENSMUSG00000028163,C2,CP:KEGG,14
KEGG_CHEMOKINE_SIGNALING_PATHWAY,3,3/52,176/5055,0.5277748796034072,18033/18036/606496,Nfkb1/Nfkbib/Gsk3a,ENSMUSG00000028163/ENSMUSG00000030595/ENSMUSG00000057177,C2,CP:KEGG,14
KEGG_ENDOCYTOSIS,3,3/52,182/5055,0.5277748796034072,15018/14964/28084,H2-Q7/H2-D1/Vps25,ENSMUSG00000060550/ENSMUSG00000073411/ENSMUSG00000078656,C2,CP:KEGG,14
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,1,1/52,36/5055,0.545493456891357,22320,Vamp8,ENSMUSG00000050732,C2,CP:KEGG,14
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,2,2/52,108/5055,0.545493456891357,18033/18036,Nfkb1/Nfkbib,ENSMUSG00000028163/ENSMUSG00000030595,C2,CP:KEGG,14
KEGG_TRYPTOPHAN_METABOLISM,1,1/52,40/5055,0.5528321577945504,17161,Maoa,ENSMUSG00000025037,C2,CP:KEGG,14
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,1,1/52,41/5055,0.5528321577945504,102436,Lars2,ENSMUSG00000035202,C2,CP:KEGG,14
KEGG_NUCLEOTIDE_EXCISION_REPAIR,1,1/52,43/5055,0.5528321577945504,17420,Mnat1,ENSMUSG00000021103,C2,CP:KEGG,14
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,1,1/52,43/5055,0.5528321577945504,69654,Dctn2,ENSMUSG00000025410,C2,CP:KEGG,14
KEGG_LYSINE_DEGRADATION,1,1/52,44/5055,0.5528321577945504,233904,Setd1a,ENSMUSG00000042308,C2,CP:KEGG,14
KEGG_STARCH_AND_SUCROSE_METABOLISM,1,1/52,45/5055,0.5528321577945504,70974,Pgm2l1,ENSMUSG00000030729,C2,CP:KEGG,14
KEGG_CELL_CYCLE,2,2/52,123/5055,0.5528321577945504,12575/21808,Cdkn1a/Tgfb2,ENSMUSG00000023067/ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,2,2/52,125/5055,0.5528321577945504,18033/18036,Nfkb1/Nfkbib,ENSMUSG00000028163/ENSMUSG00000030595,C2,CP:KEGG,14
KEGG_GLUTATHIONE_METABOLISM,1,1/52,48/5055,0.5643666415307288,625249,Gpx4,ENSMUSG00000075706,C2,CP:KEGG,14
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,2,2/52,132/5055,0.5643666415307288,22213/17318,Ube2g2/Mid1,ENSMUSG00000009293/ENSMUSG00000035299,C2,CP:KEGG,14
KEGG_ARGININE_AND_PROLINE_METABOLISM,1,1/52,52/5055,0.5845043533418847,17161,Maoa,ENSMUSG00000025037,C2,CP:KEGG,14
KEGG_ACUTE_MYELOID_LEUKEMIA,1,1/52,57/5055,0.6096474811400359,18033,Nfkb1,ENSMUSG00000028163,C2,CP:KEGG,14
KEGG_ARACHIDONIC_ACID_METABOLISM,1,1/52,58/5055,0.6096474811400359,625249,Gpx4,ENSMUSG00000075706,C2,CP:KEGG,14
KEGG_COLORECTAL_CANCER,1,1/52,62/5055,0.6096474811400359,21808,Tgfb2,ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_GLIOMA,1,1/52,64/5055,0.6096474811400359,12575,Cdkn1a,ENSMUSG00000023067,C2,CP:KEGG,14
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,1,1/52,65/5055,0.6096474811400359,17161,Maoa,ENSMUSG00000025037,C2,CP:KEGG,14
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,1,1/52,69/5055,0.6096474811400359,18033,Nfkb1,ENSMUSG00000028163,C2,CP:KEGG,14
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,1,1/52,70/5055,0.6096474811400359,17175,Masp2,ENSMUSG00000028979,C2,CP:KEGG,14
KEGG_RENAL_CELL_CARCINOMA,1,1/52,70/5055,0.6096474811400359,21808,Tgfb2,ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_MELANOMA,1,1/52,71/5055,0.6096474811400359,12575,Cdkn1a,ENSMUSG00000023067,C2,CP:KEGG,14
KEGG_ALZHEIMERS_DISEASE,2,2/52,160/5055,0.6096474811400359,17991/14102,Ndufa2/Fas,ENSMUSG00000014294/ENSMUSG00000024778,C2,CP:KEGG,14
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,3,3/52,243/5055,0.6096474811400359,14102/21808/12168,Fas/Tgfb2/Bmpr2,ENSMUSG00000024778/ENSMUSG00000039239/ENSMUSG00000067336,C2,CP:KEGG,14
KEGG_HUNTINGTONS_DISEASE,2,2/52,172/5055,0.6127401538455675,17991/69654,Ndufa2/Dctn2,ENSMUSG00000014294/ENSMUSG00000025410,C2,CP:KEGG,14
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,1,1/52,83/5055,0.6462159420080469,21808,Tgfb2,ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_SMALL_CELL_LUNG_CANCER,1,1/52,83/5055,0.6462159420080469,18033,Nfkb1,ENSMUSG00000028163,C2,CP:KEGG,14
KEGG_ERBB_SIGNALING_PATHWAY,1,1/52,87/5055,0.6559333972301067,12575,Cdkn1a,ENSMUSG00000023067,C2,CP:KEGG,14
KEGG_DILATED_CARDIOMYOPATHY,1,1/52,89/5055,0.6559333972301067,21808,Tgfb2,ENSMUSG00000039239,C2,CP:KEGG,14
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,1,1/52,96/5055,0.676861958902382,18033,Nfkb1,ENSMUSG00000028163,C2,CP:KEGG,14
KEGG_MELANOGENESIS,1,1/52,99/5055,0.6796456696046264,18976,Pomc,ENSMUSG00000020660,C2,CP:KEGG,14
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,1,1/52,117/5055,0.731089092964389,15270,H2afx,ENSMUSG00000049932,C2,CP:KEGG,14
KEGG_LYSOSOME,1,1/52,119/5055,0.731089092964389,252903,Ap1s3,ENSMUSG00000054702,C2,CP:KEGG,14
KEGG_FOCAL_ADHESION,1,1/52,197/5055,0.8863006194614925,170736,Parvb,ENSMUSG00000022438,C2,CP:KEGG,14
KEGG_OLFACTORY_TRANSDUCTION,1,1/52,337/5055,0.9728532766449272,258832,Olfr109,ENSMUSG00000029184,C2,CP:KEGG,14
KEGG_THYROID_CANCER,3,3/41,29/5055,0.1172554916446192,12550/20183/21416,Cdh1/Rxrg/Tcf7l2,ENSMUSG00000000303/ENSMUSG00000015843/ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_RIBOFLAVIN_METABOLISM,2,2/41,16/5055,0.26880475389406877,18605/54384,Enpp1/Mtmr7,ENSMUSG00000037370/ENSMUSG00000039431,C2,CP:KEGG,15
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,2,2/41,24/5055,0.2792996093172052,66454/18605,Nmnat1/Enpp1,ENSMUSG00000028992/ENSMUSG00000037370,C2,CP:KEGG,15
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,3,3/41,70/5055,0.2792996093172052,19128/14071/12268,Pros1/F9/C4b,ENSMUSG00000022912/ENSMUSG00000031138/ENSMUSG00000073418,C2,CP:KEGG,15
KEGG_PPAR_SIGNALING_PATHWAY,3,3/41,70/5055,0.2792996093172052,20183/11430/14080,Rxrg/Acox1/Fabp1,ENSMUSG00000015843/ENSMUSG00000020777/ENSMUSG00000054422,C2,CP:KEGG,15
KEGG_NON_HOMOLOGOUS_END_JOINING,1,1/41,13/5055,0.5544762347016499,22596,Xrcc5,ENSMUSG00000026187,C2,CP:KEGG,15
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,1,1/41,15/5055,0.5544762347016499,18605,Enpp1,ENSMUSG00000037370,C2,CP:KEGG,15
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,1,1/41,18/5055,0.5544762347016499,11430,Acox1,ENSMUSG00000020777,C2,CP:KEGG,15
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,1,1/41,21/5055,0.5544762347016499,11430,Acox1,ENSMUSG00000020777,C2,CP:KEGG,15
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,1,1/41,22/5055,0.5544762347016499,117592,B3galt6,ENSMUSG00000050796,C2,CP:KEGG,15
KEGG_ENDOMETRIAL_CANCER,2,2/41,52/5055,0.5544762347016499,12550/21416,Cdh1/Tcf7l2,ENSMUSG00000000303/ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,2,2/41,53/5055,0.5544762347016499,12550/18260,Cdh1/Ocln,ENSMUSG00000000303/ENSMUSG00000021638,C2,CP:KEGG,15
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,2,2/41,67/5055,0.5544762347016499,20183/16847,Rxrg/Lepr,ENSMUSG00000015843/ENSMUSG00000057722,C2,CP:KEGG,15
KEGG_ADHERENS_JUNCTION,2,2/41,73/5055,0.5544762347016499,12550/21416,Cdh1/Tcf7l2,ENSMUSG00000000303/ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,2,2/41,74/5055,0.5544762347016499,21416/13405,Tcf7l2/Dmd,ENSMUSG00000024985/ENSMUSG00000045103,C2,CP:KEGG,15
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,2,2/41,83/5055,0.5544762347016499,104111/12531,Adcy3/Cdc25b,ENSMUSG00000020654/ENSMUSG00000027330,C2,CP:KEGG,15
KEGG_GAP_JUNCTION,2,2/41,86/5055,0.5544762347016499,104111/18795,Adcy3/Plcb1,ENSMUSG00000020654/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_DILATED_CARDIOMYOPATHY,2,2/41,89/5055,0.5544762347016499,104111/13405,Adcy3/Dmd,ENSMUSG00000020654/ENSMUSG00000045103,C2,CP:KEGG,15
KEGG_MELANOGENESIS,3,3/41,99/5055,0.5544762347016499,104111/21416/18795,Adcy3/Tcf7l2/Plcb1,ENSMUSG00000020654/ENSMUSG00000024985/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_LYSOSOME,3,3/41,119/5055,0.5544762347016499,53599/114128/56464,Cd164/Laptm4b/Ctsf,ENSMUSG00000019818/ENSMUSG00000022257/ENSMUSG00000083282,C2,CP:KEGG,15
KEGG_CALCIUM_SIGNALING_PATHWAY,3,3/41,174/5055,0.5544762347016499,104111/11555/18795,Adcy3/Adrb2/Plcb1,ENSMUSG00000020654/ENSMUSG00000045730/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_CHEMOKINE_SIGNALING_PATHWAY,3,3/41,176/5055,0.5544762347016499,104111/20312/18795,Adcy3/Cx3cl1/Plcb1,ENSMUSG00000020654/ENSMUSG00000031778/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,4,4/41,266/5055,0.5544762347016499,74191/14293/11555/16847,P2ry13/Fpr1/Adrb2/Lepr,ENSMUSG00000036362/ENSMUSG00000045551/ENSMUSG00000045730/ENSMUSG00000057722,C2,CP:KEGG,15
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,1,1/41,26/5055,0.5701480075116526,117592,B3galt6,ENSMUSG00000050796,C2,CP:KEGG,15
KEGG_HOMOLOGOUS_RECOMBINATION,1,1/41,27/5055,0.5701480075116526,27354,Nbn,ENSMUSG00000028224,C2,CP:KEGG,15
KEGG_HISTIDINE_METABOLISM,1,1/41,30/5055,0.5701480075116526,140483,Hnmt,ENSMUSG00000026986,C2,CP:KEGG,15
KEGG_O_GLYCAN_BIOSYNTHESIS,1,1/41,30/5055,0.5701480075116526,14425,Galnt3,ENSMUSG00000026994,C2,CP:KEGG,15
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,1,1/41,34/5055,0.5701480075116526,54384,Mtmr7,ENSMUSG00000039431,C2,CP:KEGG,15
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1,1/41,38/5055,0.5701480075116526,12892,Cpox,ENSMUSG00000022742,C2,CP:KEGG,15
KEGG_FATTY_ACID_METABOLISM,1,1/41,41/5055,0.5701480075116526,11430,Acox1,ENSMUSG00000020777,C2,CP:KEGG,15
KEGG_ABC_TRANSPORTERS,1,1/41,42/5055,0.5701480075116526,11307,Abcg1,ENSMUSG00000024030,C2,CP:KEGG,15
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,1,1/41,42/5055,0.5701480075116526,20393,Sgk1,ENSMUSG00000019970,C2,CP:KEGG,15
KEGG_BLADDER_CANCER,1,1/41,42/5055,0.5701480075116526,12550,Cdh1,ENSMUSG00000000303,C2,CP:KEGG,15
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,1,1/41,43/5055,0.5701480075116526,104111,Adcy3,ENSMUSG00000020654,C2,CP:KEGG,15
KEGG_GNRH_SIGNALING_PATHWAY,2,2/41,97/5055,0.5701480075116526,104111/18795,Adcy3/Plcb1,ENSMUSG00000020654/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,2,2/41,113/5055,0.5701480075116526,104111/18795,Adcy3/Plcb1,ENSMUSG00000020654/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_AXON_GUIDANCE,2,2/41,129/5055,0.5701480075116526,57764/20349,Ntn4/Sema3e,ENSMUSG00000020019/ENSMUSG00000063531,C2,CP:KEGG,15
KEGG_CELL_ADHESION_MOLECULES_CAMS,2,2/41,129/5055,0.5701480075116526,12550/18260,Cdh1/Ocln,ENSMUSG00000000303/ENSMUSG00000021638,C2,CP:KEGG,15
KEGG_TIGHT_JUNCTION,2,2/41,131/5055,0.5701480075116526,18260/12695,Ocln/Patj,ENSMUSG00000021638/ENSMUSG00000061859,C2,CP:KEGG,15
KEGG_STARCH_AND_SUCROSE_METABOLISM,1,1/41,45/5055,0.5764253381904441,18605,Enpp1,ENSMUSG00000037370,C2,CP:KEGG,15
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,3,3/41,243/5055,0.5764253381904441,16180/20312/16847,Il1rap/Cx3cl1/Lepr,ENSMUSG00000022514/ENSMUSG00000031778/ENSMUSG00000057722,C2,CP:KEGG,15
KEGG_VIBRIO_CHOLERAE_INFECTION,1,1/41,53/5055,0.5786909822364067,104111,Adcy3,ENSMUSG00000020654,C2,CP:KEGG,15
KEGG_INOSITOL_PHOSPHATE_METABOLISM,1,1/41,54/5055,0.5786909822364067,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_NON_SMALL_CELL_LUNG_CANCER,1,1/41,54/5055,0.5786909822364067,20183,Rxrg,ENSMUSG00000015843,C2,CP:KEGG,15
KEGG_BASAL_CELL_CARCINOMA,1,1/41,55/5055,0.5786909822364067,21416,Tcf7l2,ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_WNT_SIGNALING_PATHWAY,2,2/41,147/5055,0.5786909822364067,21416/18795,Tcf7l2/Plcb1,ENSMUSG00000024985/ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_PURINE_METABOLISM,2,2/41,156/5055,0.5786909822364067,104111/18605,Adcy3/Enpp1,ENSMUSG00000020654/ENSMUSG00000037370,C2,CP:KEGG,15
KEGG_ACUTE_MYELOID_LEUKEMIA,1,1/41,57/5055,0.5787834680627933,21416,Tcf7l2,ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_ARACHIDONIC_ACID_METABOLISM,1,1/41,58/5055,0.5787834680627933,11689,Alox5,ENSMUSG00000025701,C2,CP:KEGG,15
KEGG_COLORECTAL_CANCER,1,1/41,62/5055,0.5911230438548747,21416,Tcf7l2,ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_P53_SIGNALING_PATHWAY,1,1/41,66/5055,0.5911230438548747,64058,Perp,ENSMUSG00000019851,C2,CP:KEGG,15
KEGG_LONG_TERM_POTENTIATION,1,1/41,68/5055,0.5911230438548747,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_LONG_TERM_DEPRESSION,1,1/41,69/5055,0.5911230438548747,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_VIRAL_MYOCARDITIS,1,1/41,70/5055,0.5911230438548747,13405,Dmd,ENSMUSG00000045103,C2,CP:KEGG,15
KEGG_MELANOMA,1,1/41,71/5055,0.5911230438548747,12550,Cdh1,ENSMUSG00000000303,C2,CP:KEGG,15
KEGG_ENDOCYTOSIS,2,2/41,182/5055,0.5911230438548747,13132/11555,Dab2/Adrb2,ENSMUSG00000022150/ENSMUSG00000045730,C2,CP:KEGG,15
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,1,1/41,75/5055,0.5977561934869368,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_PEROXISOME,1,1/41,78/5055,0.5977561934869368,11430,Acox1,ENSMUSG00000020777,C2,CP:KEGG,15
KEGG_APOPTOSIS,1,1/41,82/5055,0.5977561934869368,16180,Il1rap,ENSMUSG00000022514,C2,CP:KEGG,15
KEGG_ECM_RECEPTOR_INTERACTION,1,1/41,83/5055,0.5977561934869368,12815,Col11a2,ENSMUSG00000024330,C2,CP:KEGG,15
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,1,1/41,83/5055,0.5977561934869368,13405,Dmd,ENSMUSG00000045103,C2,CP:KEGG,15
KEGG_SMALL_CELL_LUNG_CANCER,1,1/41,83/5055,0.5977561934869368,20183,Rxrg,ENSMUSG00000015843,C2,CP:KEGG,15
KEGG_PATHWAYS_IN_CANCER,3,3/41,337/5055,0.6206408142883334,12550/20183/21416,Cdh1/Rxrg/Tcf7l2,ENSMUSG00000000303/ENSMUSG00000015843/ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_PROSTATE_CANCER,1,1/41,102/5055,0.6655183725582353,21416,Tcf7l2,ENSMUSG00000024985,C2,CP:KEGG,15
KEGG_OOCYTE_MEIOSIS,1,1/41,108/5055,0.6795470430519712,104111,Adcy3,ENSMUSG00000020654,C2,CP:KEGG,15
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,1,1/41,114/5055,0.6920143168783452,18260,Ocln,ENSMUSG00000021638,C2,CP:KEGG,15
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,1,1/41,117/5055,0.6924941689639533,12268,C4b,ENSMUSG00000073418,C2,CP:KEGG,15
KEGG_CELL_CYCLE,1,1/41,123/5055,0.7028453045266421,12531,Cdc25b,ENSMUSG00000027330,C2,CP:KEGG,15
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,1,1/41,132/5055,0.7212197372825108,56459,Sae1,ENSMUSG00000052833,C2,CP:KEGG,15
KEGG_JAK_STAT_SIGNALING_PATHWAY,1,1/41,147/5055,0.753477101002407,16847,Lepr,ENSMUSG00000057722,C2,CP:KEGG,15
KEGG_ALZHEIMERS_DISEASE,1,1/41,160/5055,0.7752899723915655,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_HUNTINGTONS_DISEASE,1,1/41,172/5055,0.791158545744187,18795,Plcb1,ENSMUSG00000051177,C2,CP:KEGG,15
KEGG_FOCAL_ADHESION,1,1/41,197/5055,0.8273851590878899,12815,Col11a2,ENSMUSG00000024330,C2,CP:KEGG,15
KEGG_MAPK_SIGNALING_PATHWAY,1,1/41,263/5055,0.9011660325204525,12531,Cdc25b,ENSMUSG00000027330,C2,CP:KEGG,15
KEGG_OLFACTORY_TRANSDUCTION,1,1/41,337/5055,0.9415953086846247,104111,Adcy3,ENSMUSG00000020654,C2,CP:KEGG,15
KEGG_JAK_STAT_SIGNALING_PATHWAY,4,4/17,147/5055,0.026750623406944663,16162/24064/18712/24063,Il12rb2/Spry2/Pim1/Spry1,ENSMUSG00000018341/ENSMUSG00000022114/ENSMUSG00000024014/ENSMUSG00000037211,C2,CP:KEGG,16
KEGG_HEDGEHOG_SIGNALING_PATHWAY,2,2/17,53/5055,0.14591199865303747,12156/14451,Bmp2/Gas1,ENSMUSG00000027358/ENSMUSG00000052957,C2,CP:KEGG,16
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,1,1/17,10/5055,0.24313479490913048,14415,Gad1,ENSMUSG00000070880,C2,CP:KEGG,16
KEGG_BETA_ALANINE_METABOLISM,1,1/17,22/5055,0.3900719378654805,14415,Gad1,ENSMUSG00000070880,C2,CP:KEGG,16
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,1,1/17,31/5055,0.3900719378654805,14415,Gad1,ENSMUSG00000070880,C2,CP:KEGG,16
KEGG_BUTANOATE_METABOLISM,1,1/17,35/5055,0.3900719378654805,14415,Gad1,ENSMUSG00000070880,C2,CP:KEGG,16
KEGG_TYPE_I_DIABETES_MELLITUS,1,1/17,43/5055,0.3900719378654805,14415,Gad1,ENSMUSG00000070880,C2,CP:KEGG,16
KEGG_BASAL_CELL_CARCINOMA,1,1/17,55/5055,0.3900719378654805,12156,Bmp2,ENSMUSG00000027358,C2,CP:KEGG,16
KEGG_ACUTE_MYELOID_LEUKEMIA,1,1/17,57/5055,0.3900719378654805,18712,Pim1,ENSMUSG00000024014,C2,CP:KEGG,16
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,1,1/17,76/5055,0.3900719378654805,16816,Lcat,ENSMUSG00000035237,C2,CP:KEGG,16
KEGG_RIBOSOME,1,1/17,84/5055,0.3900719378654805,68193,Rpl24,ENSMUSG00000098274,C2,CP:KEGG,16
KEGG_TGF_BETA_SIGNALING_PATHWAY,1,1/17,84/5055,0.3900719378654805,12156,Bmp2,ENSMUSG00000027358,C2,CP:KEGG,16
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,2/17,243/5055,0.3900719378654805,16162/12156,Il12rb2/Bmp2,ENSMUSG00000018341/ENSMUSG00000027358,C2,CP:KEGG,16
KEGG_MAPK_SIGNALING_PATHWAY,2,2/17,263/5055,0.3900719378654805,63953/16478,Dusp10/Jund,ENSMUSG00000039384/ENSMUSG00000071076,C2,CP:KEGG,16
KEGG_PROSTATE_CANCER,1,1/17,102/5055,0.40190570561568595,11835,Ar,ENSMUSG00000046532,C2,CP:KEGG,16
KEGG_OOCYTE_MEIOSIS,1,1/17,108/5055,0.40190570561568595,11835,Ar,ENSMUSG00000046532,C2,CP:KEGG,16
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,1,1/17,117/5055,0.40190570561568595,77605,H2afv,ENSMUSG00000041126,C2,CP:KEGG,16
KEGG_PATHWAYS_IN_CANCER,2,2/17,337/5055,0.40190570561568595,12156/11835,Bmp2/Ar,ENSMUSG00000027358/ENSMUSG00000046532,C2,CP:KEGG,16
KEGG_AXON_GUIDANCE,1,1/17,129/5055,0.412291766693175,214968,Sema6d,ENSMUSG00000027200,C2,CP:KEGG,16
KEGG_HUNTINGTONS_DISEASE,1,1/17,172/5055,0.48651254881244765,327954,Dnah2,ENSMUSG00000005237,C2,CP:KEGG,16
KEGG_ENDOCYTOSIS,1,1/17,182/5055,0.48651254881244765,216859,Acap1,ENSMUSG00000001588,C2,CP:KEGG,16
